User Screen Name,Tweet,Time Created,
Litho_EFC7,RT @_JohnHarte_: Stevie Naismith. Calm  composed and classy. Ireland would love someone of that ilk. So short of any quality. #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
IamFericho,RT @SportsJOEdotie: Here's the Hanley elbow on Forde. Should he have seen red? #SCOIRL http://t.co/GPmE2dpFSW,Fri Nov 14 21:39:14 GMT 2014,
JohnKane89,Dreadful performance by all #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
gc_skye,Great result. Big result. Well done Scotland. #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
TheJamiePelling,Scotland  you are a beautiful  beautiful footballing nation. #TartanArmy #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
iaindocherty,<sneaks quietly out of Irish bar> #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
ianjmooney,RT @wlrfmwaterford: #nidge is alive. 4th official at tonight's game #scoirl #lovehate http://t.co/TdDXAxVPnC,Fri Nov 14 21:39:14 GMT 2014,
ally_gray,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:14 GMT 2014,
nicolebuistx,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:14 GMT 2014,
JonathanBhoyle,Brilliant Scotland bloody brilliant #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
liammcg13,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:14 GMT 2014,
ferguson_kerri,They totally deserved it but still..... ??? sad times  gratz Scotland. #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
DuncanC95,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:39:14 GMT 2014,
Chris_Greig,You Beauty !!! #SCOIRL . http://t.co/NF4n8yOgRM”,Fri Nov 14 21:39:14 GMT 2014,
seanboyle,Jesus  listening to the dying minutes of this #SCOIRL game on the radio is absolutely killing me.,Fri Nov 14 21:39:14 GMT 2014,
Joshuwaaa67,RT @FAIreland: FT: @ScottishFA 1-0 Ireland. #SCOIRL #COYBIG,Fri Nov 14 21:39:14 GMT 2014,
charcobourke,Better performances needed... Well done Scotland  still a lot to play for... #COYBIG #SCOIRL,Fri Nov 14 21:39:13 GMT 2014,
dubscouse,That boy Robertson has been very good at LB for Scotland . Tidy strong player  . Poor performance by Ireland #SCOIRL,Fri Nov 14 21:39:13 GMT 2014,
schreibrephorm,RT @tambritton: Ooooohhhhhhhhh yes! #SCOIRL #ComeOnScotland,Fri Nov 14 21:39:13 GMT 2014,
Gong_Farm,Yabadabadoooo! #SCOIRL,Fri Nov 14 21:39:13 GMT 2014,
Kerse_Official,RT @FAIreland: 86' Darren Fletcher  mother from Achill  comes on as sub for @ScottishFA replacing Anya. #SCOIRL #COYBIG,Fri Nov 14 21:39:13 GMT 2014,
A_Gooner_Bairn,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:13 GMT 2014,
EuanL98,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:12 GMT 2014,
Crewdy12,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:12 GMT 2014,
TheAngryMop,@AngrySalmond The appliance of #sexysocialism to football! #SCOIRL,Fri Nov 14 21:39:12 GMT 2014,
PolNixon,Dire “@FAIreland: FT: @ScottishFA 1-0 Ireland. #SCOIRL #COYBIG”,Fri Nov 14 21:39:12 GMT 2014,
FewArePict,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:12 GMT 2014,
DunnyD96,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:12 GMT 2014,
sarah_fraser12,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:12 GMT 2014,
tynecastle1874,RT @FAIreland: FT: @ScottishFA 1-0 Ireland. #SCOIRL #COYBIG,Fri Nov 14 21:39:12 GMT 2014,
scobir66,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:12 GMT 2014,
NickyLaaaa,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:12 GMT 2014,
cheesybiscuit_,Holy shit  Scotland actually won a football game! What is going on here!? YAAAASSS! #scotlandvireland #SCOIRL,Fri Nov 14 21:39:12 GMT 2014,
darrmarti,If there were 10 seconds left and Stephen Ward was the only player free.. I'd rather pick the ball up and boot it into the crowd #SCOIRL,Fri Nov 14 21:39:11 GMT 2014,
CarolOsowska,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:11 GMT 2014,
Ross_Hickman_,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:11 GMT 2014,
MichaelLaing97,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:11 GMT 2014,
ScottStoneHmfc,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:11 GMT 2014,
MattGault11,Ireland couldn't do to Scotland what they did to the World Champions #SCOIRL,Fri Nov 14 21:39:11 GMT 2014,
toonrich,Great goal to win it! #SCOIRL,Fri Nov 14 21:39:11 GMT 2014,
Mynameisnotfifi,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:10 GMT 2014,
QueenyBhoy,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:10 GMT 2014,
bobbyg2443,RT @sweirz: #SCOIRL #Euro2016 Dion Dublin  Del Shannon  Dominic Cork  Ella Fitzgerald  Dean O'Baggio  Simon Mayo  your boys took a helluva …,Fri Nov 14 21:39:10 GMT 2014,
RowanKinnaird,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:39:10 GMT 2014,
John_Boy112,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:10 GMT 2014,
EuanIreland,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:10 GMT 2014,
MrBurncourt,Scotland deserved it. Ireland afraid to play football  disappointing to watch. Treating Scotland like we treated Germany #SCOIRL #COYBIG,Fri Nov 14 21:39:10 GMT 2014,
tuohy_michael,Take that #SCOIRL #WeAreScotland,Fri Nov 14 21:39:09 GMT 2014,
dannybhoycfc3,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:09 GMT 2014,
chrismc1957,Yeeeeeeeesssssss #SCOIRL,Fri Nov 14 21:39:09 GMT 2014,
TravisDOfficial,RT @SportsJOEdotie: Feck it. Scotland 1 Ireland 0 #SCOIRL,Fri Nov 14 21:39:09 GMT 2014,
pNibbler,RT @TaxMadeEazy: Be afraid. Be very afraid! #COYBIG #SCOIRE #SCOIRL http://t.co/uxYf9seDbM,Fri Nov 14 21:39:09 GMT 2014,
colinmitchell42,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:09 GMT 2014,
Sybaris77,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:09 GMT 2014,
ailsaaross_x,Yaaass Scotland!!? #SCOIRL,Fri Nov 14 21:39:09 GMT 2014,
CameronDobbie1,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:39:09 GMT 2014,
JamesChalmers28,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:08 GMT 2014,
TommyDryburgh,Yes! Well deserved 1-0 win #SCOIRL so so happy!,Fri Nov 14 21:39:08 GMT 2014,
garymac1973,Terrible to be beaten by Scotland  #SCOIRL,Fri Nov 14 21:39:08 GMT 2014,
Red_River_Blue,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:08 GMT 2014,
KyleHall1996,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:08 GMT 2014,
stevelee23,Ah crap #SCOIRL Decent game though.,Fri Nov 14 21:39:08 GMT 2014,
shinjkagawa14,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:08 GMT 2014,
DeclanRooney,The no's have it. #COYBIG #SCOIRL,Fri Nov 14 21:39:08 GMT 2014,
StephenWeston89,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:08 GMT 2014,
celticfc,A fantastic match with an amazing atmosphere  thank you to everyone who attended Celtic Park tonight. (NM) #SCOIRL,Fri Nov 14 21:39:08 GMT 2014,
cjurecki,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:07 GMT 2014,
seanmcgoldrick9,RT @GaryLineker: As goals go  Maloney's was both delightful and significant. #SCOIRL,Fri Nov 14 21:39:07 GMT 2014,
RossWebster_,Great result #SCOIRL,Fri Nov 14 21:39:07 GMT 2014,
chriso7777777,WGS you de man #scotland #SCOIRL,Fri Nov 14 21:39:07 GMT 2014,
DenisMoran1,Simply weren't good enough...very little backbone in that team :/ #SCOIRL,Fri Nov 14 21:39:07 GMT 2014,
Supremebeing34,#SCOIRL YAAASSSSSSS!!!!,Fri Nov 14 21:39:07 GMT 2014,
jabunt,Was a bit cruel to Liam Brady in earlier tweet. When he came back on telly he looked a bit sad. Deleted tweet. Soz Liaz. #SCOIRL,Fri Nov 14 21:39:07 GMT 2014,
99Turner,RT @chris_iwelumo: What a finish from Maloney!! #TartanArmy #SCOIRL ??,Fri Nov 14 21:39:07 GMT 2014,
Nagnag79,Scrappy game. The Scots deserved a goal but also deserved to be a man down. Can't believe there wasn't a sending off #SCOIRL,Fri Nov 14 21:39:06 GMT 2014,
moe1896,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:06 GMT 2014,
MartynMcL,First class performance from Scotland. Strength  discipline & a wee dod of skill. Thank Christ it's over  mind! #SCOIRL,Fri Nov 14 21:39:06 GMT 2014,
Stuart_Doyle,Thank god!  Off to to sick #SCOIRL,Fri Nov 14 21:39:06 GMT 2014,
_PauloGoncalves,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:06 GMT 2014,
RichardFoggo,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:06 GMT 2014,
rborland84,RT @ScottishFA: This. #SCOIRL #WeAreScotland http://t.co/zTcHEvtapj,Fri Nov 14 21:39:06 GMT 2014,
sangster22,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:06 GMT 2014,
delexical,Correct result I'd say. #scoirl,Fri Nov 14 21:39:06 GMT 2014,
abbie_mcginn_57,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:06 GMT 2014,
PTHosford,Out-thought  out-fought  out-worked and absolutely out-played. #SCOIRL,Fri Nov 14 21:39:05 GMT 2014,
Jdixoncfc,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:05 GMT 2014,
Stikola,Buzzing !!! #SCOIRL,Fri Nov 14 21:39:05 GMT 2014,
Cailean_Mac,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:05 GMT 2014,
JohnnyVCaffine,RT @FAIreland: 93' Brady takes free. It hits the crossbar from a Scottish head! #SCOIRL #COYBIG,Fri Nov 14 21:39:05 GMT 2014,
cmcdonald98_,What an amazing game! Edge of your seat stuff! #SCOIRL,Fri Nov 14 21:39:05 GMT 2014,
katiedawson23,Congrats Scotland #SCOIRL #scoire,Fri Nov 14 21:39:05 GMT 2014,
RichieSaidOhYea,#scoirl Scotland played better  congratulations!,Fri Nov 14 21:39:05 GMT 2014,
Microchi,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:05 GMT 2014,
EuanHayton,RT @missconniemac: Amazing  amazing  amazing!!! #SCOIRL,Fri Nov 14 21:39:05 GMT 2014,
chrismurraylaw,Still think rugby's go it better with match endings. Play till the ball goes dead. Much more exciting. #SCOIRL,Fri Nov 14 21:39:04 GMT 2014,
nathan_dow,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:04 GMT 2014,
Anglian_Bear,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:04 GMT 2014,
Tanderson1878,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:04 GMT 2014,
TheCosMaster,RT @FAIreland: FT: @ScottishFA 1-0 Ireland. #SCOIRL #COYBIG,Fri Nov 14 21:39:04 GMT 2014,
fxck_justinjano,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:04 GMT 2014,
dafcscotsman,#getin #SCOIRL,Fri Nov 14 21:39:04 GMT 2014,
JonnyGalston,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
JDK_,RT @ScottishFA: 93' | The @FAIreland keeper is up. Scenes. #SCOIRL,Fri Nov 14 21:39:03 GMT 2014,
alasdair_hutton,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
jamie_hmfc,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
MacInnes98,What a finish what an atmosphere what a game...#SCOIRL #Topclass #maloney,Fri Nov 14 21:39:03 GMT 2014,
rburke95,RT @FAIreland: Four minutes of John O'Shea time to be added on. #SCOIRL #COYBIG,Fri Nov 14 21:39:03 GMT 2014,
kirstyaitken88,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
mackay_alex,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
TalkPiece,Well that was a letdown. #COYBIG #SCOIRL,Fri Nov 14 21:39:03 GMT 2014,
tybeqfootball,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
McDermottE67,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
JamGre,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:03 GMT 2014,
MeganMo_x,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:02 GMT 2014,
MichaelSimpsonn,Can't stop watching Maloney's goal. Definition of a topper! #SCOIRL,Fri Nov 14 21:39:02 GMT 2014,
kevinnjackson,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:02 GMT 2014,
cllrdmeikle,Yesss! What a result. Well done Scotland. 1 nil & crucial 3 points. Great goal to win it! #WeAreScotland #SCOIRL http://t.co/UZPwh8SkJl,Fri Nov 14 21:39:02 GMT 2014,
Conor1960,The right result on the night #SCOIRL #COYBIG,Fri Nov 14 21:39:02 GMT 2014,
ComerfordRocks,Ireland; so bad they make Scotland look good #SCOIRL,Fri Nov 14 21:39:02 GMT 2014,
ElChiefMoore,FT Scotland win 1-0 and deserved it despite a late flurry from Ireland  #SCOIRL,Fri Nov 14 21:39:02 GMT 2014,
adamhartttt,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:02 GMT 2014,
JOEdotie,FT Scotland win 1-0 and deserved it despite a late flurry from Ireland  #SCOIRL,Fri Nov 14 21:39:02 GMT 2014,
ThisIsTheOneee,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:02 GMT 2014,
GraemeFowlerr,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:01 GMT 2014,
CalumS17,Yass Scotland #SCOIRL #Euro2016 #shaunmaloney,Fri Nov 14 21:39:01 GMT 2014,
garytho26209618,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:01 GMT 2014,
markyboy1877,RT @VauxhallScot: IT GOES! Three points! Get in! A massive victory for #Scotland. How pleased were you with the performance? #SCOIRL,Fri Nov 14 21:39:01 GMT 2014,
Darren_Daly06,RT @ScottishFA: 93' | The @FAIreland keeper is up. Scenes. #SCOIRL,Fri Nov 14 21:39:01 GMT 2014,
PLMoran67,RT @chris_derry: So  Scotland got the points  but you still voted 'No'.. #SCOIRL,Fri Nov 14 21:39:01 GMT 2014,
john_tK_,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:01 GMT 2014,
___Hamish___,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:01 GMT 2014,
Wayne_SMFC,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:00 GMT 2014,
NeilHHDiamond,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:00 GMT 2014,
WendellGollop,If I read one more "Nidge is the fourth official" tweet. I'm going to lose my mind #SCOIRL,Fri Nov 14 21:39:00 GMT 2014,
Matt_CPFC,Brilliant game of football that. #scoirl,Fri Nov 14 21:39:00 GMT 2014,
gjwinch,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:00 GMT 2014,
JaySqueezy_,RT @ScottishFA: 93' | The @FAIreland keeper is up. Scenes. #SCOIRL,Fri Nov 14 21:39:00 GMT 2014,
mikemca_fife,Wee Gordon...what a manager!! #SCOIRL,Fri Nov 14 21:39:00 GMT 2014,
_kaleygirl_,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:39:00 GMT 2014,
MarkMackenzie4,What a result! #SCOIRL,Fri Nov 14 21:39:00 GMT 2014,
mara_football,That's two almost OG headers from free kicks that have hit the cross bar  unbelievable. #SCOIRL,Fri Nov 14 21:39:00 GMT 2014,
_1E,Two utterly shite teams. The slightly-less-shiter-than-the-other team wins it. #scoirl #coybig,Fri Nov 14 21:39:00 GMT 2014,
braddcampsiex,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:39:00 GMT 2014,
johnhampton1,#scoirl magnificent #WeAreScotland #cmonscotland ??????????,Fri Nov 14 21:38:59 GMT 2014,
DanWAFC27,RT @ScottishFA: 74' GOAL! 1-0 Scotland! #SCOIRL #WeAreScotland http://t.co/p0Ax52zCHZ,Fri Nov 14 21:38:59 GMT 2014,
ljkitson92,*exhales* #WeAreScotland #SCOIRL,Fri Nov 14 21:38:59 GMT 2014,
LewisGibbons,RT @ScottishFA: FULL TIME | Scotland 1-0 @FAIreland | Maloney's goal seals a majestic victory! #SCOIRL #WeAreScotland @EuroQualifiers http:…,Fri Nov 14 21:38:59 GMT 2014,
